LATITUDE,LONGITUDE,TOTAL COUNT,CAD_CALL_TYPE_CBRN & Hazardous Materials,CAD_CALL_TYPE_Carbon Monoxide,CAD_CALL_TYPE_Emergency Fire,CAD_CALL_TYPE_Medical,CAD_CALL_TYPE_Non Emergency,CAD_CALL_TYPE_Other Emergency Events,CAD_CALL_TYPE_Technical Rescue,CAD_CALL_TYPE_Vehicle Incident
43.724254382,-79.52151437399999,4,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
43.816966178,-79.311223431,4,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
43.61793994,-79.50553248999998,4,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
43.699268663999995,-79.322425439,4,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0
43.73369026899999,-79.25233932,4,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
43.699187226999996,-79.52317838,4,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
43.724950522,-79.240467851,4,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0
43.69106884,-79.48386949099998,4,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0
43.723567173999996,-79.328495324,4,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0
43.6093203,-79.543601983,4,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
43.798510141,-79.142512161,4,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
43.676931188999994,-79.434826274,4,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0
43.803579368,-79.28074188099998,4,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
43.799433916000005,-79.268961386,4,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
43.710803791000004,-79.510651583,4,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
43.600155446,-79.548009408,4,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0
43.599587366,-79.510616138,4,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0
43.71084226399999,-79.29682123399999,4,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
43.717496059,-79.448973114,4,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0
43.695205517,-79.41542927899998,4,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0
43.684498313999995,-79.334762007,4,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0
43.810549678,-79.20558705099998,4,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
43.684487756,-79.54198654799998,4,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
43.706068635,-79.412360928,4,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
43.715568418000004,-79.279770888,4,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
43.684530691000006,-79.53434119899998,4,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
43.689837465,-79.33897388,4,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
43.699436711000004,-79.49423685099998,4,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0
43.676711485,-79.54581928599998,4,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
43.837899967,-79.231925913,4,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0
43.803912767,-79.386134295,4,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
43.710935383,-79.511011925,4,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
43.798844351999996,-79.340524262,4,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0
43.803470748,-79.35269968299998,4,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
43.792795303999995,-79.300103132,4,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
43.700570003,-79.53068288599998,4,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
43.802354403,-79.21940365,4,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0
43.71547065399999,-79.533040677,4,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
43.807913385,-79.22419790799998,4,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
43.700968898999996,-79.399260435,4,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
43.816688914,-79.326200595,4,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
43.68788165300001,-79.571827318,4,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
43.694994099,-79.37107114199999,4,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0
43.627633055,-79.56099710799998,4,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
43.807533545,-79.33040441899999,4,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
43.798089479,-79.362817795,4,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0
43.793305046,-79.19605833199999,4,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
43.701307172,-79.382240952,4,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
43.803063248,-79.274505577,4,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
43.701479551000006,-79.25845699299998,4,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
43.71039552,-79.285856362,4,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
43.732337328999996,-79.315702435,4,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
43.732580077,-79.477602018,4,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
43.620061688,-79.516653234,4,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
43.711825821000005,-79.30355801,4,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0
43.695021448999995,-79.324016342,4,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
43.684664995,-79.541156789,4,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
43.715582018,-79.24646402,4,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0
43.618801313999995,-79.510058496,4,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0
43.733145973,-79.606814817,4,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
43.68814924300001,-79.537331908,4,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
43.715590371000005,-79.497343403,4,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
43.832786648,-79.235410855,4,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
43.711712845,-79.262511492,4,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
43.732939386000005,-79.57143711099998,4,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
43.803407738000004,-79.177668145,4,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
43.70066483,-79.306151426,4,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
43.677499788999995,-79.544540223,4,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
43.799501461000006,-79.405472476,4,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
43.803290069,-79.280078789,4,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0
43.718464831000006,-79.36675358799998,4,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
43.73118698800001,-79.351053712,4,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
43.697525093,-79.31595269499998,4,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
43.811947123,-79.27269307899999,4,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
43.693691034,-79.31893419799998,4,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0
43.703621445,-79.383246442,4,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0
43.629320352,-79.49571313,4,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
43.68543163,-79.53902765399998,4,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
43.720896522,-79.383547268,4,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
43.813870466000004,-79.26635620499998,4,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0
43.72928855,-79.53463188399999,4,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0
43.602744883,-79.508672481,4,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
43.72203282,-79.236019123,4,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0
43.723200494,-79.23885788299998,4,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
43.70369651,-79.381794213,4,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
43.685594103999996,-79.427034956,4,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
43.703784995,-79.32889592099998,4,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0
43.686313309,-79.451260444,4,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
43.680757668999995,-79.296959136,4,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
43.729135112,-79.39054387599998,4,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
43.69191421399999,-79.322678411,4,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
43.822787896,-79.202289625,4,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0
43.805329621000006,-79.264420375,4,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0
43.689643223000004,-79.339946471,4,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
43.795228295,-79.29652426199999,4,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0
43.813561119,-79.273939346,4,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
43.594593328,-79.520692329,4,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0
43.79511562,-79.38417569499998,4,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0
43.689211871000005,-79.54404083899999,4,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
43.71434558399999,-79.29284963099998,4,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
43.726774311999996,-79.56184253099998,4,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0
43.631335955,-79.484640417,4,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
43.795187498999994,-79.284006905,4,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
43.695111713,-79.34190795099998,4,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0
43.682523241000005,-79.43360801299998,4,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
43.69662532,-79.51800797899999,4,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0
43.809035848,-79.362093957,4,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
43.70353520800001,-79.481860255,4,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
43.72945883,-79.53374685299998,4,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
43.720783585,-79.332597973,4,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
43.82056909,-79.32045286999998,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
43.801281833999994,-79.27029661899999,4,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
43.60233634620649,-79.5629590019856,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
43.612724224,-79.53988266199998,4,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0
43.691838295,-79.26880742599998,4,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
43.681273216,-79.36792633999998,4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0
43.682054983,-79.54708725,4,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
43.712087123,-79.49823911999998,4,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
43.796057945,-79.292362486,4,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
43.728178781000004,-79.235072316,4,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
43.715092256999995,-79.42437974,4,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
43.82111305300001,-79.28524011899998,4,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
43.68198129100001,-79.548375851,4,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
43.715174293000004,-79.29319194299998,4,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
43.796302186999995,-79.195379121,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
43.728161717,-79.42427079799998,4,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
43.800919567,-79.32554344499998,4,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
43.59607492600001,-79.544865566,4,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0
43.696282978,-79.415022421,4,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
43.795966386,-79.332693604,4,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0
43.704396778,-79.432477462,4,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0
43.685682076999996,-79.5289829,4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
43.708074026000006,-79.517079945,4,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
43.82206249,-79.28254081999998,4,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0
43.800533875,-79.37211684399999,4,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
43.686264231,-79.28947291599998,4,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
43.696457583999994,-79.33190889799998,4,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
43.716188378999995,-79.234747255,4,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
43.716102279,-79.27999582399998,4,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
43.721264637,-79.378042244,4,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
43.821820128,-79.292918145,4,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0
43.691834158999995,-79.569653072,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
43.689451298,-79.270520073,4,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
43.69639503,-79.49804744799998,4,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
43.623630677,-79.51143697,4,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
43.714958468,-79.362669527,4,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
43.708214943,-79.52093114999998,4,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
43.795947906,-79.14151580499998,4,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
43.722931617,-79.249539135,4,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
43.628988903,-79.505348658,4,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
43.704616763000004,-79.30888973499998,4,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
43.809371116,-79.351687446,4,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0
43.794358861000006,-79.283717025,4,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
43.804673336,-79.31417306999998,4,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
43.628340921,-79.50003802899998,4,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
43.730736318999995,-79.52015939199998,4,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
43.804715461,-79.38646933399998,4,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
43.628474126,-79.50700358999998,4,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
43.726148155,-79.397246807,4,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
43.799739513,-79.324927013,4,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0
43.621403978000004,-79.48501365699998,4,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
43.794543964,-79.18518260099998,4,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
43.687002428999996,-79.290694502,4,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
43.726225248999995,-79.227252612,4,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
43.801986627,-79.32887337399998,4,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
43.71231312,-79.588665323,4,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
43.702520885,-79.48168450899999,4,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
43.730767376,-79.25773550699999,4,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
43.709669746,-79.285542299,4,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
43.720099184,-79.249506959,4,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
43.691488928999995,-79.331341681,4,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0
43.695905228,-79.312979962,4,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
43.725725862,-79.399307612,4,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0
43.614596228,-79.504244033,4,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
43.621109293,-79.507109489,4,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
43.70227283,-79.39418660299998,4,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
43.712678864,-79.364446633,4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0
43.692986878,-79.300765442,4,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0
43.794249337,-79.142825848,4,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0
43.819572765,-79.27635887799998,4,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
43.684836927,-79.27681874399998,4,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
43.719741191000004,-79.529248357,4,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
43.810245779,-79.31467267499998,4,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
43.705081485,-79.263885785,4,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0
43.72594975,-79.383197733,4,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
43.593048829,-79.544902553,4,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
43.715779096000006,-79.482948467,4,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
43.715304805,-79.278447,4,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0
43.804909916999996,-79.3547095,4,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
43.691917438999994,-79.329270155,4,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0
43.697002677,-79.313137478,4,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
43.703037856,-79.502707547,4,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
43.70469790600001,-79.50314912499998,4,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
43.696925691000004,-79.31231756299998,4,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0
43.70312164,-79.481799161,4,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0
43.730088712,-79.52423761899999,4,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
43.69428226300001,-79.37443518099998,4,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
43.601129545,-79.507982815,4,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
43.730068576,-79.353163091,4,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0
43.70466559800001,-79.325885202,4,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0
43.797036473,-79.13845392499998,4,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
43.628709808,-79.50607175199998,4,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
43.704650077,-79.549298226,4,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
43.80001726,-79.198967177,4,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
43.72996606,-79.568779843,4,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0
43.809035293,-79.33022068799998,4,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
43.689104965,-79.56544581299998,4,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0
43.686814344,-79.45370334899998,4,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
43.720393863999995,-79.394946749,4,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
43.71423906800001,-79.449149448,4,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
43.794641628,-79.18428622399999,4,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
43.82489547300001,-79.217418502,4,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
43.611143737,-79.546747458,4,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
43.679648076999996,-79.47481552799998,4,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0
43.824806034,-79.286892065,4,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
43.794662194,-79.234931562,4,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
43.621677071,-79.523479165,4,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0
43.715298118999996,-79.30581943599998,4,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
43.820042475,-79.26990012899999,4,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
43.69000097399999,-79.39489138199998,4,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
43.79996149300001,-79.351523111,4,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0
43.69048385,-79.551693791,4,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
43.794692432,-79.134475944,4,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
43.726497553,-79.269248167,4,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
43.80410454800001,-79.358134135,4,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
43.674964221,-79.28853946399998,4,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
43.764343482,-79.57487195599998,4,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0
43.654204062,-79.363871832,4,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0
43.66840926800001,-79.58023747699998,4,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
43.763746026999996,-79.39308445399999,4,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
43.744095601000005,-79.28345763999998,4,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
43.7739975,-79.364451064,4,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
43.743991418,-79.38340986699998,4,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
43.77394873,-79.45362592499998,4,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
43.78687920300001,-79.303964758,4,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
43.786975212,-79.37360935699999,4,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
43.660307225,-79.518611925,4,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
43.743691856000005,-79.358026877,4,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
43.65431280399999,-79.557399877,4,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
43.764503615,-79.186610091,4,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
43.754400912,-79.59850630799998,4,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
43.773634593000004,-79.31479399299998,4,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0
43.766959026,-79.39805073699999,4,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
43.743541808,-79.505871783,4,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
43.74341831,-79.383284699,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
43.743369363,-79.32584832399999,4,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
43.637637684,-79.50357009399998,4,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
43.773612506000006,-79.2611327,4,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0
43.764614624,-79.39276688799998,4,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
43.654152943999996,-79.510653542,4,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
43.787328773,-79.146900391,4,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
43.637546136000005,-79.57899270899999,4,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0
43.66922820600001,-79.366703919,4,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
43.661714348000004,-79.367671832,4,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
43.77990935800001,-79.262761345,4,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
43.76486196800001,-79.372769607,4,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
43.744106327,-79.371985387,4,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0
43.779975089,-79.154550004,4,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0
43.744146992,-79.356022131,4,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0
43.74420996600001,-79.41980701,4,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0
43.745389385,-79.5511638,4,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
43.745303293,-79.237921975,4,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0
43.745291843000004,-79.36531644,4,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
43.667654121999995,-79.54666020399999,4,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
43.66201492,-79.577073161,4,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
43.78592484,-79.36031525699998,4,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
43.780299785,-79.31496596699999,4,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
43.780265496000005,-79.22198972399998,4,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
43.745105814,-79.383625315,4,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0
43.745088131,-79.318608731,4,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
43.762355106,-79.286074195,4,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
43.744969965,-79.443384959,4,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
43.762427071000005,-79.324762261,4,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0
43.744862932,-79.55945785599998,4,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0
43.642253149,-79.58619731,4,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0
43.76269432,-79.44930566899998,4,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
43.7539557713522,-79.6315533207288,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
43.744775553000004,-79.373253166,4,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
43.668122205,-79.321078068,4,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0
43.655494962,-79.52099123,4,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
43.655487745,-79.360603931,4,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
43.744371835,-79.314633642,4,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
43.756418737,-79.48416974299998,4,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0
43.668228843,-79.420888758,4,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
